Resolver IP,Last Event Date,Attempted Rankings,Successful Rankings,Top 10 Count,Top 25 Count,Top 50 Count,Top 75 Count,Top 100 Count,Top 200 Count
131.188.3.2,2021-08-06,839335,1818,97,156,203,240,202,920
131.188.3.4,2021-08-01,839335,1805,85,140,215,233,211,921
131.188.3.72,2021-08-02,839335,10753,275,333,978,1352,1339,6476
131.188.3.73,2021-08-02,839335,10635,242,311,979,1337,1279,6487
131.191.7.12,2021-08-07,839335,186545,3356,10814,8721,19135,28941,115578
131.215.139.100,2021-08-01,839335,6731,161,289,577,964,847,3893
131.215.254.100,2021-08-03,839335,6741,125,274,550,917,863,4012
131.220.16.220,2021-08-06,839335,4367,106,209,444,500,546,2562
131.234.137.23,2021-08-06,839335,16792,292,531,1277,1933,2324,10435
131.246.9.116,2021-08-04,839335,2007,117,153,253,239,270,975
131.247.100.1,2021-08-06,839335,10453,727,1398,1603,1578,1343,3804
132.170.240.15,2021-07-22,839335,4674,440,505,665,564,562,1938
132.170.249.15,2021-08-06,839335,4823,435,520,656,600,570,2042
132.178.4.39,2021-08-06,839335,2511,76,157,292,220,269,1497
132.178.4.41,2021-08-05,839335,2521,102,147,312,250,300,1410
132.187.1.1,2021-08-02,839335,12027,174,518,1301,1416,1437,7181
132.187.3.3,2021-08-06,839335,8799,108,392,988,1035,1080,5196
132.203.250.10,2021-08-05,839335,9371,235,660,959,1219,893,5405
132.203.250.13,2021-08-01,839335,9350,263,641,896,1225,958,5367
132.206.44.21,2021-07-30,839335,5649,327,325,743,580,520,3154
132.209.2.1,2021-08-05,839335,5163,114,157,383,494,527,3488
132.216.44.21,2021-08-06,839335,5556,354,254,787,552,488,3121
132.229.8.6,2021-08-07,839335,1855,92,132,232,238,232,929
132.229.22.2,2021-08-03,839335,1771,79,117,202,233,244,896
132.235.64.1,2021-08-06,839335,13192,150,231,509,786,1213,10303
132.235.64.2,2021-08-05,839335,13168,151,228,538,810,1195,10246
134.48.1.32,2021-08-06,839335,75065,671,3129,12937,8946,7797,41585
134.58.60.1,2021-08-03,839335,24075,340,681,1511,2982,4198,14363
134.58.128.19,2021-08-03,839335,6562,140,233,424,827,1295,3643
134.59.1.1,2021-08-02,839335,16334,353,533,1236,1885,3853,8474
134.59.1.7,2021-08-06,839335,7282,154,322,564,652,803,4787
134.60.1.111,2021-08-05,839335,65335,926,3027,10372,12095,11032,27883
134.76.10.46,2021-08-06,839335,1873,91,166,228,257,230,901
134.96.100.105,2021-08-07,839335,7073,112,187,449,689,990,4646
134.99.128.2,2021-08-03,839335,3761,90,190,458,677,477,1869
134.102.20.20,2021-08-06,839335,10852,490,472,853,1118,1333,6586
134.102.200.14,2021-08-06,839335,11223,525,514,862,1228,1406,6688
134.129.111.111,2021-08-05,839335,9104,251,229,406,568,1053,6597
134.129.201.29,2021-08-05,839335,7677,190,240,381,461,657,5748
134.129.204.160,2021-08-06,839335,4980,154,203,303,334,435,3551
134.139.1.2,2021-08-03,839335,1903,103,154,241,248,245,912
134.155.50.51,2021-08-04,839335,3193,110,207,361,405,385,1725
134.155.50.53,2021-08-05,839335,3276,97,222,391,421,408,1737
134.176.2.5,2021-08-06,839335,20603,276,1215,2662,2590,2506,11354
134.176.2.7,2021-08-03,839335,20419,280,1266,2727,2485,2421,11240
134.186.254.252,2021-08-06,839335,30526,206,544,2187,4133,4412,19044
134.245.244.140,2021-08-05,839335,2959,95,148,369,323,317,1707
136.142.57.10,2021-07-29,839335,6177,198,169,385,493,523,4409
136.142.188.73,2021-08-06,839335,5751,206,164,312,474,471,4124
136.142.188.76,2021-07-31,839335,5942,208,155,337,523,524,4195
137.45.128.4,2021-08-05,839335,4679,104,157,332,381,464,3241
137.65.1.1,2021-08-06,839335,4028,84,165,341,352,476,2610
137.65.1.2,2021-08-01,839335,3762,90,128,303,366,414,2461
137.82.1.1,2021-07-31,839335,33223,1164,3505,2758,2011,3572,20213
137.99.203.20,2021-08-05,839335,2302,92,176,266,273,280,1215
137.118.1.32,2021-08-04,839335,270043,1312,5996,17316,20590,26967,197862
137.120.1.1,2021-07-31,839335,1826,75,125,245,219,231,931
137.120.1.73,2021-08-03,839335,5607,93,168,383,705,488,3770
137.192.2.3,2021-08-03,839335,2218,88,124,205,270,277,1254
138.210.81.3,2021-08-05,839335,2813,439,237,246,314,311,1266
139.7.30.125,2021-08-06,839335,1881,118,162,224,231,263,883
139.7.30.126,2021-08-03,839335,1814,129,146,251,237,198,853
139.30.8.7,2021-08-06,839335,1808,82,154,213,241,182,936
139.30.8.8,2021-08-06,839335,1971,66,141,225,250,255,1034
139.130.4.4,2021-08-07,839335,61011,10979,6212,5686,6826,7728,23580
139.134.2.189,2021-08-03,839335,11260,872,1809,2010,888,919,4762
139.134.5.51,2021-08-07,839335,40294,2201,6650,5820,4243,4958,16422
139.142.5.131,2021-08-05,839335,3108,160,153,433,521,346,1495
139.142.140.22,2021-08-06,839335,4513,370,186,603,968,605,1781
139.165.32.13,2021-08-03,839335,21928,204,506,985,1863,2472,15898
139.175.55.244,2021-08-06,839335,72740,2744,6612,17060,12760,9512,24052
139.175.252.16,2021-08-01,839335,65198,2129,5200,14575,11437,8614,23243
140.99.0.2,2021-08-06,839335,19426,230,296,813,2419,3472,12196
140.99.1.2,2021-08-06,839335,12938,183,216,511,1389,2363,8276
140.174.9.100,2021-08-05,839335,1802,88,142,238,204,195,935
140.186.1.14,2021-08-03,839335,34188,207,692,2302,3638,3831,23518
140.247.233.195,2021-08-01,839335,1929,97,138,237,238,256,963
140.247.233.200,2021-08-06,839335,1929,99,127,258,227,249,969
141.1.1.1,2021-08-07,839335,519677,43034,79997,123612,100098,60930,112006
141.1.27.249,2021-08-07,839335,526110,47913,87608,125623,95769,59211,109986
141.2.1.1,2021-08-06,839335,41508,1504,4560,6899,5124,4763,18658
141.2.22.74,2021-08-04,839335,24913,587,1782,3339,3271,3156,12778
141.13.240.41,2021-08-05,839335,20412,372,688,1436,2112,2464,13340
141.20.40.2,2021-08-03,839335,21547,447,715,1346,1822,2391,14826
141.20.40.11,2021-08-03,839335,25761,534,841,1748,2280,2773,17585
141.26.64.2,2021-08-03,839335,7213,153,371,739,788,1017,4145
141.33.208.16,2021-08-07,839335,33368,211,581,1807,2768,3990,24011
141.35.1.16,2021-08-05,839335,1913,114,136,237,253,221,952
141.53.8.1,2021-08-03,839335,19177,164,437,1168,1458,2098,13852
141.53.8.3,2021-08-05,839335,20023,165,453,1252,1610,2136,14407
141.63.4.10,2021-07-31,839335,3558,150,163,342,415,513,1975
141.99.2.2,2021-08-06,839335,16153,149,523,1647,2126,2014,9694
141.116.37.110,2021-08-01,839335,1851,75,152,212,255,244,913
141.116.125.110,2021-07-31,839335,1787,77,143,214,244,219,890
141.154.0.68,2021-08-07,839335,193237,2734,1208,5737,14169,21997,147392
141.155.0.68,2021-08-07,839335,268275,4738,10309,22708,25950,33046,171524
141.211.3.111,2021-08-06,839335,1724,69,130,202,224,203,896
141.211.125.15,2021-08-06,839335,118571,583,2473,12628,14765,14036,74086
141.211.125.17,2021-08-03,839335,119720,585,2522,12650,14861,14190,74912
141.211.144.15,2021-07-29,839335,119436,568,2512,12530,14633,14555,74638
141.211.144.17,2021-08-03,839335,119923,544,2475,12723,14702,14730,74749
142.25.115.1,2021-08-06,839335,14029,180,726,3580,1782,930,6831
142.46.1.130,2021-08-06,839335,306312,5296,7794,11234,22603,31747,227638
142.46.58.101,2021-08-03,839335,1723,73,98,245,232,227,848
142.46.128.130,2021-08-07,839335,325272,8672,8058,14830,26171,34328,233213
142.47.133.81,2021-08-05,839335,90520,1810,5119,4525,7180,10042,61844
142.58.103.1,2021-07-31,839335,6559,488,948,873,535,502,3213
142.58.103.2,2021-08-05,839335,6652,472,1014,903,516,494,3253
142.77.1.1,2021-07-30,839335,1882,85,152,257,238,248,902
142.77.1.5,2021-08-06,839335,1888,81,124,236,233,233,981
142.77.2.36,2021-08-07,839335,142857,209,501,1614,3261,6214,131058
142.77.2.85,2021-08-07,839335,125368,256,1229,2721,2925,5282,112955
142.77.2.101,2021-08-07,839335,149231,232,511,1571,3075,5963,137879
142.103.1.1,2021-08-07,839335,24508,921,2823,2452,1392,2074,14846
142.104.6.1,2021-08-02,839335,25268,672,3186,3538,1387,2107,14378
142.146.39.30,2021-08-03,839335,4459,130,438,736,337,451,2367
142.161.2.155,2021-08-05,839335,2518,407,174,298,248,275,1116
142.161.130.155,2021-08-06,839335,2454,432,161,267,266,273,1055
142.165.5.2,2021-08-06,839335,1818,94,135,209,229,239,912
142.165.21.5,2021-08-05,839335,2243,408,153,224,272,225,961
142.166.86.18,2021-08-06,839335,2102,134,167,244,242,250,1065
142.166.86.19,2021-08-02,839335,1898,123,157,230,227,208,953
142.177.1.2,2021-08-02,839335,4518,455,190,352,395,475,2651
142.177.1.3,2021-08-06,839335,1868,109,144,229,254,229,903
142.204.1.2,2021-08-05,839335,18639,231,1361,1204,1367,1602,12874
142.204.43.43,2021-08-03,839335,1769,67,126,217,226,266,867
142.217.192.8,2021-08-03,839335,1961,153,146,229,244,228,961
142.217.192.9,2021-08-05,839335,1903,130,151,224,235,257,906
142.232.99.100,2021-08-06,839335,3512,139,514,671,311,291,1586
142.232.99.101,2021-08-06,839335,2208,87,227,319,268,231,1076
143.93.32.2,2021-08-06,839335,5085,89,147,409,512,583,3345
143.106.7.31,2021-08-01,839335,1809,102,144,230,210,238,885
143.106.24.200,2021-08-07,839335,2763,770,351,224,254,232,932
143.200.226.101,2021-08-02,839335,20637,302,772,3247,4555,2475,9286
143.200.226.102,2021-08-06,839335,20714,272,740,3278,4666,2456,9302
144.13.1.11,2021-08-06,839335,1760,97,147,207,222,191,896
144.92.12.24,2021-08-06,839335,3269,165,160,302,351,297,1994
144.118.24.20,2021-08-06,839335,7389,115,207,654,1353,1221,3839
144.140.70.15,2021-08-04,839335,1759,91,121,215,225,206,901
144.140.70.16,2021-08-03,839335,1826,70,133,214,235,224,950
144.140.70.29,2021-08-05,839335,1837,76,139,230,260,239,893
144.140.71.15,2021-08-04,839335,1710,66,129,207,208,232,868
144.140.71.30,2021-07-31,839335,1734,92,124,208,194,219,897
144.167.10.48,2021-07-29,839335,1703,66,118,217,214,207,881
144.216.1.1,2021-08-07,839335,14622,208,211,475,887,1302,11539
145.253.2.11,2021-08-04,839335,127410,4973,12463,22781,31159,21211,34823
145.253.2.75,2021-08-05,839335,114384,1433,2239,9597,23352,34402,43361
145.253.2.81,2021-08-05,839335,118873,1517,2369,10031,24595,35477,44884
145.253.2.134,2021-08-05,839335,21824,269,570,2626,5822,6069,6468
145.253.2.196,2021-08-04,839335,135565,2140,4863,20720,37189,29900,40753
145.253.2.203,2021-08-05,839335,132523,2148,4858,20554,36066,29437,39460
146.110.2.2,2021-08-05,839335,7963,556,737,1130,788,746,4006
146.187.216.3,2021-08-03,839335,8651,118,345,1452,1066,725,4945
146.217.5.189,2021-07-31,839335,43806,629,561,2256,4202,5608,30550
146.217.15.253,2021-08-06,839335,44696,637,573,2282,4303,5749,31152
146.217.15.254,2021-08-03,839335,28928,521,422,1448,2731,4338,19468
147.52.80.1,2021-08-03,839335,3299,618,284,237,300,300,1560
147.55.96.32,2021-08-02,839335,2034,74,155,272,228,277,1028
147.94.59.21,2021-08-01,839335,10852,308,432,942,1077,1345,6748
147.144.1.250,2021-08-06,839335,1778,91,131,244,220,208,884
147.144.1.251,2021-08-05,839335,1752,81,146,225,229,192,879
147.153.1.2,2021-08-06,839335,1844,110,128,221,225,216,944
147.153.2.2,2021-08-03,839335,1869,92,144,235,215,237,946
147.175.111.15,2021-08-03,839335,32215,1606,1661,2363,2875,3651,20059
147.222.1.251,2021-08-06,839335,1883,88,146,225,234,258,932
147.229.3.10,2021-08-06,839335,1889,92,145,236,258,233,925
147.229.3.15,2021-07-30,839335,2613,129,214,321,272,301,1376
147.229.191.135,2021-08-06,839335,3587,227,399,446,342,332,1841
148.84.30.6,2021-08-05,839335,61857,527,2634,9048,9228,8403,32017
148.84.31.6,2021-08-05,839335,1798,82,132,247,214,230,893
148.160.17.194,2021-08-06,839335,2761,163,338,610,365,247,1038
148.202.3.5,2021-07-29,839335,1994,94,166,224,258,276,976
148.231.1.3,2021-08-03,839335,18390,197,381,1402,3262,1949,11199
148.233.151.6,2021-08-02,839335,52017,1711,559,1029,1811,5144,41763
148.233.151.8,2021-07-30,839335,107045,2982,784,1668,3025,10171,88415
148.243.65.16,2021-08-05,839335,19099,600,717,695,948,1504,14635
148.243.65.17,2021-08-03,839335,50037,958,994,1287,2150,3971,40677
148.244.235.4,2021-08-01,839335,1809,94,126,227,215,224,923
149.149.11.3,2021-08-05,839335,11775,129,231,477,843,1207,8888
149.222.1.200,2021-07-30,839335,2336,98,131,264,332,293,1218
149.222.1.201,2021-08-03,839335,2121,96,139,235,266,255,1130
150.176.12.51,2021-08-03,839335,9419,414,1069,1225,1381,1068,4262
150.176.12.52,2021-08-02,839335,9371,399,1076,1287,1373,1060,4176
150.185.128.2,2021-08-01,839335,1775,86,130,198,216,243,902
150.185.130.8,2021-08-02,839335,1814,92,142,221,203,221,935
150.185.130.16,2021-08-03,839335,1699,86,113,200,241,220,839
150.185.138.1,2021-08-06,839335,1759,79,126,226,218,218,892
150.188.4.210,2021-08-06,839335,1722,74,134,236,218,212,848
150.188.4.212,2021-08-03,839335,1639,86,127,206,216,196,808
150.199.8.1,2021-08-06,839335,9106,166,244,449,700,955,6592
150.199.101.1,2021-08-06,839335,10209,217,414,599,762,1347,6870
150.199.199.1,2021-08-06,839335,8013,165,278,443,555,707,5865
150.208.10.26,2021-08-07,839335,5372,131,168,370,548,698,3457
150.214.130.15,2021-08-04,839335,1780,82,136,201,237,223,901
150.214.186.69,2021-08-02,839335,1887,91,136,231,235,254,940
151.1.248.75,2021-08-05,839335,2101,95,166,320,245,275,1000
151.92.2.34,2021-08-05,839335,1819,90,117,213,223,231,945
151.92.2.35,2021-08-03,839335,1840,103,155,221,234,226,901
151.99.0.100,2021-08-06,839335,13749,1948,2128,2458,2259,1199,3757
151.99.125.2,2021-08-06,839335,9359,1246,940,1965,1485,1194,2529
151.99.125.9,2021-07-21,839335,4395,230,414,1122,875,646,1108
151.196.0.37,2021-08-07,839335,303016,3234,7531,25886,42095,40903,183367
151.196.0.38,2021-08-07,839335,303735,3272,7765,26373,42437,41121,182767
151.197.0.37,2021-08-07,839335,210185,3777,4297,14934,23549,26411,137217
151.197.0.38,2021-08-07,839335,210467,3901,4281,15095,23573,26480,137137
151.197.0.39,2021-08-07,839335,210178,3877,4257,14762,23659,26430,137193
151.198.0.38,2021-08-07,839335,246569,3214,4737,14335,23381,28916,171986
151.198.0.39,2021-08-07,839335,246205,3254,4599,14421,23568,28877,171486
151.199.0.39,2021-08-07,839335,205784,2795,3839,12527,24689,29529,132405
151.201.0.38,2021-08-07,839335,268487,1526,3126,14510,29380,34369,185576
151.201.0.39,2021-08-07,839335,267763,1512,3099,14427,29334,34225,185166
151.202.0.84,2021-08-07,839335,269305,4943,10535,22383,25658,33164,172622
151.202.0.85,2021-08-07,839335,268888,4959,10454,22481,25856,33101,172037
151.203.0.84,2021-08-07,839335,201735,3089,1518,6010,15139,23459,152520
151.203.0.85,2021-08-07,839335,201407,3107,1447,6018,15049,23337,152449
152.1.1.22,2021-08-01,839335,1874,90,124,200,241,236,983
152.1.1.161,2021-08-03,839335,10180,367,542,1179,1659,1168,5265
152.1.1.206,2021-08-03,839335,10149,358,483,1270,1647,1157,5234
152.1.1.248,2021-08-03,839335,10214,364,524,1201,1675,1184,5266
152.1.2.22,2021-08-04,839335,10203,327,548,1234,1717,1177,5200
152.3.195.1,2021-08-05,839335,15046,451,541,857,1013,1238,10946
153.19.250.100,2021-08-03,839335,8494,488,690,485,647,782,5402
154.11.147.2,2021-08-06,839335,1879,85,138,232,220,243,961
154.15.199.142,2021-08-05,839335,22713,188,507,1218,1658,2741,16401
154.32.105.18,2021-08-07,839335,208375,3444,13720,42902,49741,32262,66306
154.32.107.18,2021-08-06,839335,96960,2296,7242,19074,20529,17542,30277
154.32.109.18,2021-08-06,839335,100029,2423,7759,19605,21300,17804,31138
155.72.178.45,2021-08-03,839335,4347,160,219,279,380,377,2932
155.135.55.2,2021-08-03,839335,1835,98,128,225,230,214,940
156.17.5.2,2021-08-02,839335,1811,84,144,213,201,219,950
156.154.70.1,2021-08-07,839335,509889,39760,87648,138716,91229,57518,95018
156.154.70.22,2021-08-07,839335,554118,47282,101255,152450,96472,60448,96211
156.154.71.1,2021-08-07,839335,544361,46500,84604,129040,111045,65143,108029
156.154.71.22,2021-08-07,839335,566424,50594,90774,135232,115002,66713,108109
157.161.9.7,2021-08-06,839335,2062,119,143,241,245,247,1067
157.193.40.42,2021-08-06,839335,22864,176,539,910,1624,2568,17047
157.193.71.1,2021-08-06,839335,22937,154,530,925,1679,2655,16994
158.39.46.248,2021-08-02,839335,5422,117,163,308,366,507,3961
158.43.128.1,2021-08-07,839335,289864,4096,18018,70279,76612,44564,76295
158.43.128.72,2021-08-07,839335,288926,4088,17963,69519,76913,44600,75843
158.43.192.1,2021-08-07,839335,284517,6933,22193,64403,68887,42003,80098
158.43.240.3,2021-08-07,839335,290818,4097,17924,70230,77111,45643,75813
158.43.240.4,2021-08-07,839335,279373,9182,26737,66411,69526,37787,69730
158.64.1.25,2021-08-04,839335,1949,92,157,256,233,231,980
158.121.1.2,2021-08-04,839335,4337,340,252,338,368,575,2464
158.121.14.10,2021-08-04,839335,7394,540,294,519,643,914,4484
158.135.1.20,2021-08-04,839335,7273,109,197,472,835,1414,4246
158.234.8.70,2021-08-04,839335,27642,131,410,1368,3389,4119,18225
159.54.63.100,2021-08-05,839335,19793,140,443,1883,2731,3259,11337
159.90.10.40,2021-08-01,839335,1914,101,123,245,248,224,973
159.90.10.77,2021-08-06,839335,5887,550,790,573,548,540,2886
159.90.100.206,2021-08-07,839335,4517,295,611,480,434,439,2258
159.90.200.7,2021-08-03,839335,67788,4162,3543,3919,4416,6071,45677
159.90.200.8,2021-08-05,839335,15023,1914,1633,1128,902,1113,8333
159.134.237.6,2021-08-06,839335,30447,569,367,1042,4571,11516,12382
159.134.248.17,2021-08-04,839335,157923,1182,1695,8429,35590,57889,53138
159.148.60.4,2021-08-04,839335,2333,94,170,298,373,256,1142
159.226.8.6,2021-08-07,839335,63186,2875,4672,15330,13075,6856,20378
159.230.4.130,2021-08-03,839335,42224,173,615,2383,4599,5992,28462
160.7.240.20,2021-08-05,839335,173240,636,1984,4005,17497,25474,123644
160.79.5.130,2021-08-05,839335,26639,172,621,2171,3964,3699,16012
160.79.6.130,2021-08-04,839335,71800,1671,5412,11560,11119,10118,31920
160.218.10.200,2021-08-04,839335,1794,85,137,200,199,219,954
160.218.10.201,2021-08-04,839335,1803,92,123,237,215,217,919
160.218.43.200,2021-08-04,839335,1817,87,119,216,214,231,950
162.42.150.33,2021-08-05,839335,18499,270,277,647,1193,2361,13751
162.42.150.47,2021-08-05,839335,19169,277,279,636,1226,2418,14333
163.121.2.2,2021-08-07,839335,17259,1355,404,352,481,1039,13628
163.121.128.134,2021-08-05,839335,3977,1962,228,259,264,246,1018
163.121.128.135,2021-08-06,839335,4246,2062,238,310,290,280,1066
163.139.21.197,2021-08-04,839335,31241,874,1879,3745,3803,4753,16187
163.139.230.168,2021-08-06,839335,32422,998,2362,3656,4271,5290,15845
163.178.48.66,2021-07-30,839335,1843,90,117,222,213,232,969
163.178.88.2,2021-08-06,839335,1740,84,114,213,224,229,876
164.58.112.120,2021-08-05,839335,1764,104,128,194,208,230,900
164.58.112.121,2021-08-05,839335,1815,68,121,258,219,207,942
164.77.252.197,2021-08-05,839335,1797,90,138,208,246,192,923
164.77.252.198,2021-08-06,839335,1733,71,130,217,204,250,861
164.124.101.2,2021-08-07,839335,46469,493,1643,4986,8074,6703,24570
164.124.101.46,2021-08-05,839335,18259,321,1013,2462,2939,2742,8782
164.124.101.47,2021-08-05,839335,24088,408,1377,3692,4725,3739,10147
164.124.101.51,2021-07-31,839335,22186,359,1202,3397,4395,3367,9466
164.124.101.82,2021-08-06,839335,23615,406,1371,3793,4827,3654,9564
164.128.36.34,2021-08-02,839335,1795,92,138,225,236,208,896
164.128.76.39,2021-07-25,839335,1748,79,126,184,237,209,913
165.21.83.88,2021-08-06,839335,57525,6612,11514,12020,6885,5276,15218
165.21.100.88,2021-08-06,839335,61939,8073,13030,13009,6994,5251,15582
165.21.183.88,2021-08-02,839335,1789,91,115,243,254,220,866
165.76.0.243,2021-08-05,839335,23889,350,1303,2052,2791,4140,13253
165.76.3.2,2021-08-03,839335,1722,77,134,233,190,227,861
165.76.4.2,2021-08-06,839335,32036,584,1780,3234,4261,5778,16399
165.76.8.2,2021-08-05,839335,32415,721,1917,3616,4727,5986,15448
165.76.16.2,2021-08-07,839335,32036,505,1745,3319,4255,5781,16431
165.98.145.2,2021-08-05,839335,1827,93,133,221,252,228,900
165.166.8.54,2021-08-03,839335,171484,1154,5467,20124,19588,21108,104043
165.166.142.42,2021-08-05,839335,149117,1422,4821,16514,16836,17524,92000
165.176.32.7,2021-08-05,839335,24925,151,321,1194,2052,2971,18236
166.70.5.254,2021-08-02,839335,13943,248,626,482,578,894,11115
166.102.165.11,2021-08-07,839335,220237,3106,7350,18184,26582,29104,135911
166.102.165.13,2021-08-07,839335,193098,2659,6400,15240,23075,25887,119837
166.102.165.32,2021-08-07,839335,220783,2954,7668,18305,26667,29199,135990
167.142.225.3,2021-07-29,839335,2113,241,146,253,240,233,1000
167.142.225.5,2021-08-06,839335,2066,262,143,222,241,227,971
167.206.245.129,2021-08-05,839335,5719,1231,756,1975,555,295,907
167.206.245.130,2021-08-06,839335,5802,1219,765,2021,536,289,972
167.206.251.129,2021-08-05,839335,5775,1081,802,2048,634,250,960
167.206.251.130,2021-08-05,839335,5769,1059,756,2131,636,241,946
167.212.5.35,2021-08-04,839335,10096,154,606,1673,1704,1361,4598
168.88.66.6,2021-08-06,839335,73711,514,3141,11524,7734,6987,43811
168.95.1.1,2021-08-07,839335,79739,1907,4611,15621,15302,11462,30836
168.95.192.1,2021-08-07,839335,83400,1637,5701,18688,15205,10950,31219
168.95.192.2,2021-08-05,839335,28031,555,1143,3120,4605,5371,13237
168.95.192.33,2021-08-05,839335,22734,459,1087,2942,4025,4378,9843
